[MoviePy] >>>> Building video output.mp4
[MoviePy] Writing video output.mp4
[MoviePy] Done.
[MoviePy] >>>> Video ready: output.mp4 

         1172247431 function calls (1172212343 primitive calls) in 5261.091 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 <string>:5(ChildrenGroup)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        1    0.000    0.000    0.000    0.000 <string>:5(CompletionParts)
        1    0.000    0.000    0.000    0.000 <string>:5(CumfreqResult)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
        1    0.000    0.000    0.000    0.000 <string>:5(DefaultVerifyPaths)
        1    0.000    0.000    0.000    0.000 <string>:5(DefragResult)
        1    0.000    0.000    0.000    0.000 <string>:5(DescribeResult)
        1    0.000    0.000    0.000    0.000 <string>:5(F_onewayResult)
        1    0.000    0.000    0.000    0.000 <string>:5(FlignerResult)
        1    0.000    0.000    0.000    0.000 <string>:5(FrameInfo)
        1    0.000    0.000    0.000    0.000 <string>:5(FriedmanchisquareResult)
        1    0.000    0.000    0.000    0.000 <string>:5(FullArgSpec)
        1    0.000    0.000    0.000    0.000 <string>:5(HistogramResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Hyperparameter)
        1    0.000    0.000    0.000    0.000 <string>:5(KendalltauResult)
        1    0.000    0.000    0.000    0.000 <string>:5(KruskalResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Ks_2sampResult)
        1    0.000    0.000    0.000    0.000 <string>:5(KstestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(KurtosistestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(LeveneResult)
        1    0.000    0.000    0.000    0.000 <string>:5(LinregressResult)
        1    0.000    0.000    0.000    0.000 <string>:5(MannwhitneyuResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        1    0.000    0.000    0.000    0.000 <string>:5(Mean)
        1    0.000    0.000    0.000    0.000 <string>:5(Mismatch)
        1    0.000    0.000    0.000    0.000 <string>:5(ModeResult)
        1    0.000    0.000    0.000    0.000 <string>:5(ModuleInfo)
        1    0.000    0.000    0.000    0.000 <string>:5(NormaltestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Point)
        1    0.000    0.000    0.000    0.000 <string>:5(PointbiserialrResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Power_divergenceResult)
        1    0.000    0.000    0.000    0.000 <string>:5(RanksumsResult)
        1    0.000    0.000    0.000    0.000 <string>:5(RelfreqResult)
        1    0.000    0.000    0.000    0.000 <string>:5(RepeatedResults)
        1    0.000    0.000    0.000    0.000 <string>:5(SelectorKey)
        1    0.000    0.000    0.000    0.000 <string>:5(SigmaclipResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Size)
        1    0.000    0.000    0.000    0.000 <string>:5(SkewtestResult)
        1    0.000    0.000    0.000    0.000 <string>:5(SpearmanrResult)
        1    0.000    0.000    0.000    0.000 <string>:5(SplitResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Std_dev)
        1    0.000    0.000    0.000    0.000 <string>:5(Token)
        1    0.000    0.000    0.000    0.000 <string>:5(TokenInfo)
        1    0.000    0.000    0.000    0.000 <string>:5(Traceback)
        1    0.000    0.000    0.000    0.000 <string>:5(Ttest_1sampResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Ttest_indResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Ttest_relResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Variance)
        1    0.000    0.000    0.000    0.000 <string>:5(WeightedTauResult)
        1    0.003    0.003    0.003    0.003 <string>:5(WilcoxonResult)
        1    0.000    0.000    0.000    0.000 <string>:5(_ASN1Object)
        1    0.000    0.000    0.000    0.000 <string>:5(_CVScoreTuple)
        1    0.000    0.000    0.000    0.000 <string>:5(_Instruction)
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
        1    0.000    0.000    0.000    0.000 <string>:5(_ProcessedLine)
        1    0.000    0.000    0.000    0.000 <string>:5(_Version)
        1    0.000    0.000    0.000    0.000 <string>:5(_XYPair)
        1    0.000    0.000    0.000    0.000 <string>:5(manifest_mod)
        1    0.000    0.000    0.000    0.000 <string>:5(uname_result)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        1    0.000    0.000    0.002    0.002 AudioClip.py:1(<module>)
        1    0.000    0.000    0.001    0.001 AudioClip.py:11(AudioClip)
        1    0.000    0.000    0.000    0.000 AudioClip.py:216(AudioArrayClip)
        1    0.000    0.000    0.000    0.000 AudioClip.py:263(CompositeAudioClip)
        1    0.000    0.000    0.000    0.000 AudioClip.py:45(__init__)
        1    0.000    0.000    0.004    0.004 AudioFileClip.py:1(<module>)
        1    0.000    0.000    0.077    0.077 AudioFileClip.py:56(__init__)
        1    0.000    0.000    0.000    0.000 AudioFileClip.py:8(AudioFileClip)
     1261    0.005    0.000 5235.509    4.152 Clip.py:136(<lambda>)
        1    0.000    0.000    0.018    0.018 Clip.py:18(Clip)
        1    0.000    0.000    0.001    0.001 Clip.py:444(iter_frames)
     1261    0.028    0.000 5231.468    4.149 Clip.py:473(generator)
        2    0.000    0.000    0.000    0.000 Clip.py:48(__init__)
        1    0.000    0.000    0.019    0.019 Clip.py:5(<module>)
        1    0.000    0.000    0.000    0.000 Clip.py:60(copy)
2522/1261    0.007    0.000 5235.512    4.152 Clip.py:79(get_frame)
        1    0.000    0.000    4.135    4.135 Clip.py:97(fl)
        1    0.000    0.000    0.000    0.000 CompositeVideoClip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 CompositeVideoClip.py:7(CompositeVideoClip)
        1    0.000    0.000    0.000    0.000 Image.py:2094(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 Image.py:2099(ImageTransformHandler)
        1    0.000    0.000    0.175    0.175 Image.py:27(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:36(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 Image.py:40(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 Image.py:452(_E)
        1    0.000    0.000    0.000    0.000 Image.py:487(Image)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:113(MaxFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:127(ModeFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:145(GaussianBlur)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:159(UnsharpMask)
        1    0.000    0.000    0.002    0.002 ImageFilter.py:18(<module>)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:184(BLUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:195(CONTOUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:204(DETAIL)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:21(Filter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:213(EDGE_ENHANCE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:222(EDGE_ENHANCE_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:231(EMBOSS)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:240(FIND_EDGES)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:249(SMOOTH)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:25(Kernel)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:258(SMOOTH_MORE)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:269(SHARPEN)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:57(BuiltinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:62(RankFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:85(MedianFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:99(MinFilter)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
        1    0.000    0.000    0.000    0.000 ImageMode.py:20(ModeDescriptor)
        1    0.000    0.000    0.000    0.000 ImageSequenceClip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageSequenceClip.py:8(ImageSequenceClip)
        1    0.000    0.000    0.000    0.000 PyColorize.py:176(Parser)
        1    0.000    0.000    0.062    0.062 PyColorize.py:30(<module>)
        1    0.000    0.000    0.000    0.000 VideoClip.py:1062(ColorClip)
        1    0.000    0.000    0.000    0.000 VideoClip.py:1099(TextClip)
        1    0.000    0.000 5236.300 5236.300 VideoClip.py:155(write_videofile)
        1    0.000    0.000    0.011    0.011 VideoClip.py:47(VideoClip)
        1    0.000    0.000    4.135    4.135 VideoClip.py:528(fl_image)
     1261    0.727    0.001 5235.503    4.152 VideoClip.py:533(<lambda>)
        1    0.000    0.000    1.280    1.280 VideoClip.py:6(<module>)
        1    0.000    0.000    4.135    4.135 VideoClip.py:686(set_make_frame)
        1    0.000    0.000    0.000    0.000 VideoClip.py:831(DataVideoClip)
        1    0.000    0.000    0.000    0.000 VideoClip.py:863(UpdatedVideoClip)
        1    0.000    0.000    0.001    0.001 VideoClip.py:923(ImageClip)
        1    0.000    0.000    0.000    0.000 VideoClip.py:94(__init__)
        1    0.000    0.000    1.288    1.288 VideoFileClip.py:1(<module>)
     1261    0.005    0.000    3.393    0.003 VideoFileClip.py:103(<lambda>)
        1    0.000    0.000    0.635    0.635 VideoFileClip.py:67(__init__)
        1    0.000    0.000    0.000    0.000 VideoFileClip.py:8(VideoFileClip)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        2    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:78(_Feature)
        9    0.000    0.000    0.000    0.000 __future__.py:79(__init__)
       61    0.006    0.000    8.401    0.138 __init__.py:1(<module>)
        4    0.000    0.000    0.110    0.028 __init__.py:10(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:10(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 __init__.py:10(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:100(<listcomp>)
        1    0.000    0.000    0.265    0.265 __init__.py:100(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1002(_ReqExtras)
        1    0.001    0.001    2.776    2.776 __init__.py:101(<module>)
        1    0.000    0.000    0.083    0.083 __init__.py:1011(rc_params)
        1    0.000    0.000    0.000    0.000 __init__.py:1022(Environment)
       23    0.000    0.000    0.000    0.000 __init__.py:1031(is_url)
       46    0.001    0.000    0.004    0.000 __init__.py:1042(_open_file_or_url)
        1    0.000    0.000    0.000    0.000 __init__.py:1050(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1056(__init__)
        1    0.001    0.001    1.133    1.133 __init__.py:106(<module>)
       23    0.049    0.002    0.088    0.004 __init__.py:1060(_rc_params_in_file)
        1    0.000    0.000    0.000    0.000 __init__.py:1074(PlaceHolder)
        2    0.000    0.000    0.000    0.000 __init__.py:108(import_module)
        2    0.000    0.000    0.000    0.000 __init__.py:1080(__init__)
        1    0.000    0.000    0.266    0.266 __init__.py:109(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:11(<listcomp>)
        5    0.001    0.000    0.400    0.080 __init__.py:11(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1116(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1121(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:113(get_projection_names)
        3    0.000    0.000    0.000    0.000 __init__.py:1132(getLogger)
       23    0.000    0.000    0.108    0.005 __init__.py:1137(rc_params_from_file)
        1    0.000    0.000    0.000    0.000 __init__.py:1157(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1162(ExtractionError)
        1    0.000    0.000    0.000    0.000 __init__.py:1178(ResourceManager)
        2    0.000    0.000    0.000    0.000 __init__.py:118(getLevelName)
        1    0.000    0.000    0.000    0.000 __init__.py:1182(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1183(_fixupParents)
        2    0.000    0.000    0.001    0.000 __init__.py:12(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1200(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:122(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1224(Logger)
        3    0.000    0.000    0.000    0.000 __init__.py:1239(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:126(NameHighlightFilter)
        1    0.000    0.000    0.096    0.096 __init__.py:127(<module>)
        2    0.000    0.000    0.002    0.001 __init__.py:1281(warning)
        1    0.000    0.000    0.000    0.000 __init__.py:1303(rc_context)
        1    0.000    0.000    0.089    0.089 __init__.py:134(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:1347(findCaller)
        1    0.000    0.000    0.000    0.000 __init__.py:136(_automodule)
      315    0.001    0.000    0.007    0.000 __init__.py:1368(safe_name)
      368    0.005    0.000    0.055    0.000 __init__.py:1376(safe_version)
        2    0.000    0.000    0.002    0.001 __init__.py:1377(makeRecord)
        2    0.000    0.000    0.001    0.000 __init__.py:1388(safe_extra)
        1    0.000    0.000    0.003    0.003 __init__.py:139(__getattr__)
        2    0.000    0.000    0.002    0.001 __init__.py:1392(_log)
        2    0.000    0.000    0.000    0.000 __init__.py:14(<listcomp>)
        2    0.000    0.000    3.244    1.622 __init__.py:14(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:14(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1417(handle)
        1    0.000    0.000    0.000    0.000 __init__.py:1419(get_backend)
       14    0.000    0.000    0.000    0.000 __init__.py:142(_check_size)
        1    0.000    0.000    0.000    0.000 __init__.py:1427(addHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1433(is_interactive)
        1    0.000    0.000    0.000    0.000 __init__.py:1434(NullProvider)
      310    0.001    0.000    0.214    0.001 __init__.py:1457(has_metadata)
      157    0.003    0.000    1.454    0.009 __init__.py:1460(get_metadata)
      157    0.001    0.000    1.455    0.009 __init__.py:1466(get_metadata_lines)
        2    0.000    0.000    0.000    0.000 __init__.py:1471(callHandlers)
        2    0.000    0.000    0.000    0.000 __init__.py:149(<lambda>)
        4    0.000    0.000    0.396    0.099 __init__.py:15(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:15(search_path)
        2    0.000    0.000    0.000    0.000 __init__.py:1501(getEffectiveLevel)
        2    0.000    0.000    0.000    0.000 __init__.py:1515(isEnabledFor)
      467    0.002    0.000    0.008    0.000 __init__.py:1518(_fn)
        1    0.000    0.000    0.000    0.000 __init__.py:1534(EggProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:154(py_object)
        2    0.000    0.000    0.000    0.000 __init__.py:1541(_setup_prefix)
        1    0.000    0.000    0.000    0.000 __init__.py:1542(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1548(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1556(DefaultProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1556(LoggerAdapter)
      306    0.001    0.000    0.204    0.001 __init__.py:1559(_has)
      157    0.009    0.000    1.447    0.009 __init__.py:1571(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:1575(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1585(EmptyProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1593(__init__)
        1    0.000    0.000    2.933    2.933 __init__.py:16(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1600(ZipManifests)
        1    0.000    0.000    0.002    0.002 __init__.py:1605(build)
        3    0.000    0.000    0.000    0.000 __init__.py:161(compare_versions)
        9    0.000    0.000    0.000    0.000 __init__.py:1616(<genexpr>)
        1    0.000    0.000    0.001    0.001 __init__.py:1627(MemoizedZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:163(c_short)
        5    0.000    0.000    0.002    0.000 __init__.py:1633(load)
        1    0.000    0.000    0.000    0.000 __init__.py:1647(ContextualZipFile)
       39    0.000    0.000    0.000    0.000 __init__.py:1652(unpack_labeled_data)
        1    0.000    0.000    0.001    0.001 __init__.py:1658(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:1667(ZipProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:167(ErrorToken)
        1    0.000    0.000    0.000    0.000 __init__.py:167(c_ushort)
        4    0.000    0.000    0.000    0.000 __init__.py:1677(_zipinfo_name)
